shape	Ip	Fp	N_x	N_y	D	A	B	beta	E	COF	LCC	h_min
R-48	120	1.0	4	6	0.0001005	0.0005	1.0	45	0.91	0.006190084346799594	1537.3213713875875	6.750712949506853e-06
R-48	120	1.0	4	6	0.0001005	0.0005	1.0	45	0.92	0.0056116014323245615	1792.6647686607132	6.0023066579191925e-06
R-48	120	1.0	4	6	0.0001005	0.0005	1.0	45	0.93	0.005033861710084889	2124.571219755789	5.250681275795407e-06
R-48	120	1.0	4	6	0.0001005	0.0005	1.0	45	0.94	0.004468525799831407	2572.052344695716	4.500185878303944e-06
R-48	120	1.0	4	6	0.0001005	0.0005	1.0	45	0.95	0.003911116610777281	3202.845959418322	3.7513198798916176e-06
R-48	120	1.0	4	6	0.0001005	0.0005	1.0	45	0.96	0.0033480495240498596	4150.327776927324	3.0015605910094055e-06
R-48	120	1.0	4	6	0.0001005	0.0005	1.0	45	0.97	0.0027813903220900824	5712.656137885653	2.2518480399824456e-06
R-48	120	1.0	4	6	0.0001005	0.0005	1.0	45	0.98	0.002204273604598298	8722.969051396649	1.5000006242079948e-06
R-48	120	1.0	4	6	0.0001005	0.0005	1.0	45	0.985	0.001912007023587921	11572.652378477556	1.126069743359545e-06
R-49	120	0.23	4	6	0.0001005	0.0005	0.55	0	0.1	0.3108072734551247	12.31379463334233	6.750001182109597e-05
R-49	120	0.23	4	6	0.0001005	0.0005	0.55	0	0.2	0.1541369578079638	25.62568691060092	6.0000028196523704e-05
R-49	120	0.23	4	6	0.0001005	0.0005	0.55	0	0.3	0.09763532474190495	41.94204376427307	5.250046920029834e-05
R-49	120	0.23	4	6	0.0001005	0.0005	0.55	0	0.4	0.06677345437410874	63.97804831573561	4.5000008760244086e-05
R-49	120	0.23	4	6	0.0001005	0.0005	0.55	0	0.5	0.04661685245403826	96.64250022025907	3.750081506345799e-05
R-49	120	0.23	4	6	0.0001005	0.0005	0.55	0	0.6	0.03219466773202473	150.22630330973683	3.0001285796535553e-05
R-49	120	0.23	4	6	0.0001005	0.0005	0.55	0	0.7	0.02138910810165241	250.43274281662448	2.2501675767195725e-05
R-49	120	0.23	4	6	0.0001005	0.0005	0.55	0	0.8	0.013077149494790642	480.6004992599878	1.5000854575029861e-05
R-49	120	0.23	4	6	0.0001005	0.0005	0.55	0	0.9	0.00657247414194145	1294.2987533224755	7.5007096747591475e-06
R-49	120	0.23	4	6	0.0001005	0.0005	0.55	0	0.91	0.005991905358796853	1488.6801339600795	6.7501385540869e-06
R-49	120	0.23	4	6	0.0001005	0.0005	0.55	0	0.92	0.005422501444459978	1735.7457658161854	6.000101930915621e-06
R-49	120	0.23	4	6	0.0001005	0.0005	0.55	0	0.93	0.004868448959348045	2058.787965877973	5.251667036323437e-06
R-49	120	0.23	4	6	0.0001005	0.0005	0.55	0	0.94	0.0043093330954354445	2496.6779514706286	4.500430940222185e-06
R-49	120	0.23	4	6	0.0001005	0.0005	0.55	0	0.95	0.0037649165229752344	3119.6286100308007	3.7513085360656307e-06
R-49	120	0.23	4	6	0.0001005	0.0005	0.55	0	0.96	0.0032183675682279146	4065.0890588793145	3.000069217473464e-06
R-49	120	0.23	4	6	0.0001005	0.0005	0.55	0	0.97	0.0026585507103249226	5660.125448752681	2.2501389631864098e-06
R-49	120	0.23	4	6	0.0001005	0.0005	0.55	0	0.98	0.0020749972624298637	8868.869232966774	1.5014043652490842e-06
R-49	120	0.23	4	6	0.0001005	0.0005	0.55	0	0.985	0.0017523135833468096	12054.77554363452	1.125656621017701e-06
R-50	120	0.23	4	6	0.0001005	0.0005	0.55	90	0.1	0.3129907265915547	12.222232364680103	6.750019932941555e-05
R-50	120	0.23	4	6	0.0001005	0.0005	0.55	90	0.2	0.15487234728640054	25.499436506726273	6.0000112489052356e-05
R-50	120	0.23	4	6	0.0001005	0.0005	0.55	90	0.3	0.09802861316802534	41.77496243032902	5.250036259584741e-05
R-50	120	0.23	4	6	0.0001005	0.0005	0.55	90	0.4	0.0670042708764316	63.75764496278795	4.500001529202017e-05
R-50	120	0.23	4	6	0.0001005	0.0005	0.55	90	0.5	0.04675951388313814	96.34791989408977	3.750080199118382e-05
R-50	120	0.23	4	6	0.0001005	0.0005	0.55	90	0.6	0.032281595208511156	149.82338858186577	3.000136364330092e-05
R-50	120	0.23	4	6	0.0001005	0.0005	0.55	90	0.7	0.021438058019707436	249.86740531196472	2.250154035211198e-05
R-50	120	0.23	4	6	0.0001005	0.0005	0.55	90	0.8	0.013099567689184213	479.80147669928687	1.5000976947127041e-05
R-50	120	0.23	4	6	0.0001005	0.0005	0.55	90	0.9	0.006577734022000766	1293.3591145898229	7.500619055549378e-06
R-50	120	0.23	4	6	0.0001005	0.0005	0.55	90	0.91	0.005995951287510915	1487.7879414732465	6.750101821943674e-06
R-50	120	0.23	4	6	0.0001005	0.0005	0.55	90	0.92	0.005425455794317656	1734.9337161462558	6.0001363306208555e-06
R-50	120	0.23	4	6	0.0001005	0.0005	0.55	90	0.93	0.004867573910127856	2058.072689803248	5.251788068587681e-06
R-50	120	0.23	4	6	0.0001005	0.0005	0.55	90	0.94	0.004310456431724132	2496.2181883529097	4.500377878552502e-06
R-50	120	0.23	4	6	0.0001005	0.0005	0.55	90	0.95	0.0037653741947489064	3119.4745069037986	3.751390724650319e-06
R-50	120	0.23	4	6	0.0001005	0.0005	0.55	90	0.96	0.003218275091624832	4065.4722811101647	3.0000849612226763e-06
R-50	120	0.23	4	6	0.0001005	0.0005	0.55	90	0.97	0.0026580574331698963	5661.491216204388	2.2501548039466217e-06
R-50	120	0.23	4	6	0.0001005	0.0005	0.55	90	0.98	0.002074329683576874	8872.058841753058	1.5013774409043223e-06
R-50	120	0.23	4	6	0.0001005	0.0005	0.55	90	0.985	0.0017516512481213311	12059.657043684032	1.1256679978014494e-06
R-51	120	1.0	4	6	0.0001005	0.0005	0.55	0	0.1	0.3256090314326276	11.866614142159843	6.750003274458783e-05
R-51	120	1.0	4	6	0.0001005	0.0005	0.55	0	0.2	0.15841586476735822	25.372028229423876	6.000000041783437e-05
R-51	120	1.0	4	6	0.0001005	0.0005	0.55	0	0.3	0.09945020397784338	42.47377554202254	5.250029683553616e-05
R-51	120	1.0	4	6	0.0001005	0.0005	0.55	0	0.4	0.06796615989974562	65.79225408301438	4.5000073395129475e-05
R-51	120	1.0	4	6	0.0001005	0.0005	0.55	0	0.5	0.0477559087455919	100.1795810268943	3.750130284259396e-05
R-51	120	1.0	4	6	0.0001005	0.0005	0.55	0	0.6	0.03340407827099768	155.9302090594114	3.0000182376235554e-05
R-51	120	1.0	4	6	0.0001005	0.0005	0.55	0	0.7	0.022729619140291826	255.5380183350145	2.2501790323298654e-05
R-51	120	1.0	4	6	0.0001005	0.0005	0.55	0	0.8	0.014706666039407325	461.18008959348487	1.5000011231176234e-05
R-51	120	1.0	4	6	0.0001005	0.0005	0.55	0	0.9	0.006879196828062322	1314.0237500321118	7.5000424317873566e-06
R-51	120	1.0	4	6	0.0001005	0.0005	0.55	0	0.91	0.006259502311154144	1519.8121104039833	6.751023537714581e-06
R-51	120	1.0	4	6	0.0001005	0.0005	0.55	0	0.92	0.005672384476921363	1773.273837914668	6.002469041176916e-06
R-51	120	1.0	4	6	0.0001005	0.0005	0.55	0	0.93	0.0050760359468806976	2103.569206024197	5.250459716960787e-06
R-51	120	1.0	4	6	0.0001005	0.0005	0.55	0	0.94	0.004497085180682748	2550.253196684884	4.5003186313372685e-06
R-51	120	1.0	4	6	0.0001005	0.0005	0.55	0	0.95	0.0039193867857671445	3182.4442992691115	3.7510905795931524e-06
R-51	120	1.0	4	6	0.0001005	0.0005	0.55	0	0.96	0.0033409834555469817	4138.713240627498	3.001706158014039e-06
R-51	120	1.0	4	6	0.0001005	0.0005	0.55	0	0.97	0.0027607075413894305	5731.316155299508	2.251708045650144e-06
R-51	120	1.0	4	6	0.0001005	0.0005	0.55	0	0.98	0.0021671684739473307	8860.78161289335	1.500111094973147e-06
R-51	120	1.0	4	6	0.0001005	0.0005	0.55	0	0.985	0.0018499635872068537	11898.598583837698	1.1275046287429812e-06
R-52	120	1.0	4	6	0.0001005	0.0005	0.55	90	0.1	0.32420098653737905	11.887697066954718	6.750000269142076e-05
R-52	120	1.0	4	6	0.0001005	0.0005	0.55	90	0.2	0.15816795105610018	25.34534095152959	6.000025946846965e-05
R-52	120	1.0	4	6	0.0001005	0.0005	0.55	90	0.3	0.09939619333651971	42.3728924938916	5.250050155089585e-05
R-52	120	1.0	4	6	0.0001005	0.0005	0.55	90	0.4	0.06786679206558112	65.65607687044677	4.5000440391100224e-05
R-52	120	1.0	4	6	0.0001005	0.0005	0.55	90	0.5	0.04762839928385291	100.0133366846103	3.7501127749653716e-05
R-52	120	1.0	4	6	0.0001005	0.0005	0.55	90	0.6	0.033253047455710234	155.68985924190827	3.0000095415682937e-05
R-52	120	1.0	4	6	0.0001005	0.0005	0.55	90	0.7	0.022585626295705975	255.21733367079514	2.2501952573293004e-05
R-52	120	1.0	4	6	0.0001005	0.0005	0.55	90	0.8	0.014623430384586147	460.8465532961234	1.5000009054719179e-05
R-52	120	1.0	4	6	0.0001005	0.0005	0.55	90	0.9	0.006845386558955365	1313.4885383558162	7.500047990242719e-06
R-52	120	1.0	4	6	0.0001005	0.0005	0.55	90	0.91	0.006227314753021201	1519.3033984430172	6.751050270000108e-06
R-52	120	1.0	4	6	0.0001005	0.0005	0.55	90	0.92	0.0056442081725439274	1772.8319714825375	6.002427115931249e-06
R-52	120	1.0	4	6	0.0001005	0.0005	0.55	90	0.93	0.0050551279638182366	2103.2525655880613	5.250441238210631e-06
R-52	120	1.0	4	6	0.0001005	0.0005	0.55	90	0.94	0.004480478798524618	2550.1424771770708	4.500334192734831e-06
R-52	120	1.0	4	6	0.0001005	0.0005	0.55	90	0.95	0.0039123651771247984	3182.6753913842986	3.7510638659930285e-06
R-52	120	1.0	4	6	0.0001005	0.0005	0.55	90	0.96	0.0033360023121023997	4139.569603008801	3.0017376612568866e-06
R-52	120	1.0	4	6	0.0001005	0.0005	0.55	90	0.97	0.0027574442240292122	5733.22872034649	2.25173356403191e-06
R-52	120	1.0	4	6	0.0001005	0.0005	0.55	90	0.98	0.0021656380053425217	8864.78465041683	1.5001070119052715e-06
R-52	120	1.0	4	6	0.0001005	0.0005	0.55	90	0.985	0.0018491057540327828	11904.311470839657	1.1274920654842978e-06
R-53	120	0.615	1	1	0.0001005	0.0005	0.55	45	0.1	0.44814096467107395	8.46130038315853	6.75000001137475e-05
R-53	120	0.615	1	1	0.0001005	0.0005	0.55	45	0.2	0.21751185362562483	18.0086073330094	6.000010353519567e-05
R-53	120	0.615	1	1	0.0001005	0.0005	0.55	45	0.3	0.13530129898068502	30.014870081622053	5.2500396114014496e-05
R-53	120	0.615	1	1	0.0001005	0.0005	0.55	45	0.4	0.09069689579743147	46.71567743976918	4.5000682614060243e-05
R-53	120	0.615	1	1	0.0001005	0.0005	0.55	45	0.5	0.06172898702630177	72.36241847208541	3.750050859729894e-05
R-53	120	0.615	1	1	0.0001005	0.0005	0.55	45	0.6	0.04123539815695583	116.33464846434414	3.0000005524235075e-05
R-53	120	0.615	1	1	0.0001005	0.0005	0.55	45	0.7	0.02613454345271869	203.38964012348129	2.2500357773628125e-05
R-53	120	0.615	1	1	0.0001005	0.0005	0.55	45	0.8	0.01495828879819193	418.0428276419432	1.5000947500175863e-05
R-53	120	0.615	1	1	0.0001005	0.0005	0.55	45	0.9	0.0071090652089979695	1197.08676336129	7.5001449961048954e-06
R-53	120	0.615	1	1	0.0001005	0.0005	0.55	45	0.91	0.006511146807503763	1371.1684640453152	6.750270825417206e-06
R-53	120	0.615	1	1	0.0001005	0.0005	0.55	45	0.92	0.005953225322983875	1584.2350231202722	6.000704300355633e-06
R-53	120	0.615	1	1	0.0001005	0.0005	0.55	45	0.93	0.005430274486215015	1848.3641283124762	5.251920729271003e-06
R-53	120	0.615	1	1	0.0001005	0.0005	0.55	45	0.94	0.004940167295686612	2182.0759109951364	4.501033546647229e-06
R-53	120	0.615	1	1	0.0001005	0.0005	0.55	45	0.95	0.004530729393773166	2589.5023231438677	3.7500707781262295e-06
R-53	120	0.615	1	1	0.0001005	0.0005	0.55	45	0.96	0.0041412487262536355	3140.1092017275423	3.000035930450459e-06
R-53	120	0.615	1	1	0.0001005	0.0005	0.55	45	0.97	0.0034967629577093468	4276.98001430401	2.250000876159272e-06
R-53	120	0.615	1	1	0.0001005	0.0005	0.55	45	0.98	0.002541380771707945	7247.196508006598	1.5000071137836883e-06
R-53	120	0.615	1	1	0.0001005	0.0005	0.55	45	0.985	0.0020157634786024986	10084.64863439245	1.1260101554078222e-06
R-54	120	0.615	1	10	0.0001005	0.0005	0.55	45	0.1	0.28339878648956207	13.600115543229883	6.750005495384113e-05
R-54	120	0.615	1	10	0.0001005	0.0005	0.55	45	0.2	0.13785045147710628	28.852706377154924	6.000032415304947e-05
R-54	120	0.615	1	10	0.0001005	0.0005	0.55	45	0.3	0.08629513464663996	47.753813251056535	5.250024537365256e-05
R-54	120	0.615	1	10	0.0001005	0.0005	0.55	45	0.4	0.05848361795753696	73.52565997821603	4.500000946667523e-05
R-54	120	0.615	1	10	0.0001005	0.0005	0.55	45	0.5	0.04043034313042398	112.14570377886989	3.750000000434104e-05
R-54	120	0.615	1	10	0.0001005	0.0005	0.55	45	0.6	0.02759299779467772	176.4273234175182	3.000035978664709e-05
R-54	120	0.615	1	10	0.0001005	0.0005	0.55	45	0.7	0.01803829071759843	298.9646929634531	2.2500045174358206e-05
R-54	120	0.615	1	10	0.0001005	0.0005	0.55	45	0.8	0.010826159265559522	585.134456153056	1.5001502489737146e-05
R-54	120	0.615	1	10	0.0001005	0.0005	0.55	45	0.9	0.0056329407109261915	1516.3138635346504	7.50081725827571e-06
R-54	120	0.615	1	10	0.0001005	0.0005	0.55	45	0.91	0.005251461036273426	1706.7113900965226	6.751647991345568e-06
R-54	120	0.615	1	10	0.0001005	0.0005	0.55	45	0.92	0.00489442187869973	1930.836257350064	6.001866483531028e-06
R-54	120	0.615	1	10	0.0001005	0.0005	0.55	45	0.93	0.004571918336689214	2195.116824892667	5.250263010924844e-06
R-54	120	0.615	1	10	0.0001005	0.0005	0.55	45	0.94	0.004299688085167304	2506.404850723632	4.500316996685105e-06
R-54	120	0.615	1	10	0.0001005	0.0005	0.55	45	0.95	0.004111644898947073	2838.6961675223715	3.7516201323095045e-06
R-54	120	0.615	1	10	0.0001005	0.0005	0.55	45	0.96	0.0041132380209693	3132.0770927974204	3.000019457514927e-06
R-54	120	0.615	1	10	0.0001005	0.0005	0.55	45	0.97	0.003887091611990791	3785.4995970219156	2.2513485873076607e-06
R-54	120	0.615	1	10	0.0001005	0.0005	0.55	45	0.98	0.0027532173633141484	6385.6547345762265	1.5000194194008885e-06
R-54	120	0.615	1	10	0.0001005	0.0005	0.55	45	0.985	0.001952582661464889	10295.525402714877	1.1254189400163705e-06
R-55	120	0.615	6	1	0.0001005	0.0005	0.55	45	0.1	0.4376419388225867	8.676870150940582	6.750019422089234e-05
R-55	120	0.615	6	1	0.0001005	0.0005	0.55	45	0.2	0.2121010026627999	18.48126449888119	6.0000003425040865e-05
R-55	120	0.615	6	1	0.0001005	0.0005	0.55	45	0.3	0.13187541963763594	30.783763780409174	5.250085662661744e-05
R-55	120	0.615	6	1	0.0001005	0.0005	0.55	45	0.4	0.08843997412245014	47.785313031383296	4.500003774782326e-05
R-55	120	0.615	6	1	0.0001005	0.0005	0.55	45	0.5	0.059589368952894135	74.54613438088143	3.7500584211171054e-05
R-55	120	0.615	6	1	0.0001005	0.0005	0.55	45	0.6	0.03997642910199422	120.07908126820324	3.0001150676582593e-05
R-55	120	0.615	6	1	0.0001005	0.0005	0.55	45	0.7	0.02574910595738148	205.94240281827362	2.2500003865491638e-05
R-55	120	0.615	6	1	0.0001005	0.0005	0.55	45	0.8	0.01429623049936941	437.1423843344793	1.5001547194261445e-05
R-55	120	0.615	6	1	0.0001005	0.0005	0.55	45	0.9	0.007142567374660049	1193.041660586139	7.500004726920411e-06
R-55	120	0.615	6	1	0.0001005	0.0005	0.55	45	0.91	0.006539558813235187	1362.956602633496	6.750029484419478e-06
R-55	120	0.615	6	1	0.0001005	0.0005	0.55	45	0.92	0.0059491311292693356	1578.223495447159	6.0000214039229804e-06
R-55	120	0.615	6	1	0.0001005	0.0005	0.55	45	0.93	0.005313867714998367	1865.433506620092	5.250017274130431e-06
R-55	120	0.615	6	1	0.0001005	0.0005	0.55	45	0.94	0.00436471197107436	2408.7703431147374	4.50043029887023e-06
R-55	120	0.615	6	1	0.0001005	0.0005	0.55	45	0.95	0.003561744510753697	3254.221057520929	3.750721224911396e-06
R-55	120	0.615	6	1	0.0001005	0.0005	0.55	45	0.96	0.003038254704601617	4305.644972060961	3.0015516047301013e-06
R-55	120	0.615	6	1	0.0001005	0.0005	0.55	45	0.97	0.002660978932671877	5675.5937167468655	2.250082414703888e-06
R-55	120	0.615	6	1	0.0001005	0.0005	0.55	45	0.98	0.002097606481451759	8809.661892707014	1.5016200697617941e-06
R-55	120	0.615	6	1	0.0001005	0.0005	0.55	45	0.985	0.0015637852840620424	13707.424214171666	1.126819346981911e-06
R-56	120	0.615	6	10	0.0001005	0.0005	0.55	45	0.1	0.27765295776077803	13.89677668315072	6.750017834371748e-05
R-56	120	0.615	6	10	0.0001005	0.0005	0.55	45	0.2	0.1343117873048466	29.595081867422472	6.000002820684236e-05
R-56	120	0.615	6	10	0.0001005	0.0005	0.55	45	0.3	0.0839209495729619	49.02815783365811	5.250023740914442e-05
R-56	120	0.615	6	10	0.0001005	0.0005	0.55	45	0.4	0.056817037196174515	75.37171191404427	4.500062540726096e-05
R-56	120	0.615	6	10	0.0001005	0.0005	0.55	45	0.5	0.03911573551009071	115.04727917580088	3.750002492104164e-05
R-56	120	0.615	6	10	0.0001005	0.0005	0.55	45	0.6	0.026626813496976338	183.66177030623936	3.000019805818161e-05
R-56	120	0.615	6	10	0.0001005	0.0005	0.55	45	0.7	0.018003178925749486	305.9252639559114	2.250013784359291e-05
R-56	120	0.615	6	10	0.0001005	0.0005	0.55	45	0.8	0.010799671551984103	613.9034742365093	1.5000000022152326e-05
R-56	120	0.615	6	10	0.0001005	0.0005	0.55	45	0.9	0.005918993288948216	1529.8315084683047	7.500560085803517e-06
R-56	120	0.615	6	10	0.0001005	0.0005	0.55	45	0.91	0.005537104502024329	1715.1700802127164	6.75025248958905e-06
R-56	120	0.615	6	10	0.0001005	0.0005	0.55	45	0.92	0.005149884760187057	1943.7798192078494	6.00001471952378e-06
R-56	120	0.615	6	10	0.0001005	0.0005	0.55	45	0.93	0.004731888750437951	2241.064559938436	5.250004898596117e-06
R-56	120	0.615	6	10	0.0001005	0.0005	0.55	45	0.94	0.004252336991846117	2659.956282084545	4.501105222329543e-06
R-56	120	0.615	6	10	0.0001005	0.0005	0.55	45	0.95	0.0034987000673614263	3484.3345866302298	3.7522413043517247e-06
R-56	120	0.615	6	10	0.0001005	0.0005	0.55	45	0.96	0.0030195676277591176	4530.170315005769	3.0001291791834275e-06
R-56	120	0.615	6	10	0.0001005	0.0005	0.55	45	0.97	0.0028172740673693044	5655.30125226886	2.252376666467906e-06
R-56	120	0.615	6	10	0.0001005	0.0005	0.55	45	0.98	0.0028211053703026522	6866.121828510976	1.5002411144098641e-06
R-56	120	0.615	6	10	0.0001005	0.0005	0.55	45	0.985	0.0037231648068206872	5904.283107676626	1.1250037163300862e-06
R-57	120	0.615	1	6	1e-06	0.0005	0.55	45	0.1	0.3187129711776858	12.027789680950066	6.750004154269889e-05
R-57	120	0.615	1	6	1e-06	0.0005	0.55	45	0.2	0.15505539091741619	25.52903891747678	6.000046171573469e-05
R-57	120	0.615	1	6	1e-06	0.0005	0.55	45	0.3	0.09693927551111624	42.35503567652745	5.2500439024930595e-05
R-57	120	0.615	1	6	1e-06	0.0005	0.55	45	0.4	0.06541434311100199	65.47339534065786	4.500028844726829e-05
R-57	120	0.615	1	6	1e-06	0.0005	0.55	45	0.5	0.04496211024337765	100.44790322233452	3.750050920515189e-05
R-57	120	0.615	1	6	1e-06	0.0005	0.55	45	0.6	0.03043918048364108	159.3596223826053	3.0001033794947353e-05
R-57	120	0.615	1	6	1e-06	0.0005	0.55	45	0.7	0.019651985370139072	273.53017658062515	2.250131483556177e-05
R-57	120	0.615	1	6	1e-06	0.0005	0.55	45	0.8	0.011537151528794217	548.1886339361859	1.5000031471511043e-05
R-57	120	0.615	1	6	1e-06	0.0005	0.55	45	0.9	0.005593287439085802	1535.15705958298	7.500262119815775e-06
R-57	120	0.615	1	6	1e-06	0.0005	0.55	45	0.91	0.005119811190331251	1760.3171135496605	6.750617906781647e-06
R-57	120	0.615	1	6	1e-06	0.0005	0.55	45	0.92	0.00466884206450369	2040.1068215995106	6.000953866036004e-06
R-57	120	0.615	1	6	1e-06	0.0005	0.55	45	0.93	0.004221246398914512	2402.7767797797674	5.250739976826285e-06
R-57	120	0.615	1	6	1e-06	0.0005	0.55	45	0.94	0.0037122408849284342	2943.582475988793	4.500331328630277e-06
R-57	120	0.615	1	6	1e-06	0.0005	0.55	45	0.95	0.0029480255509412687	4058.2473497771202	3.7500055535289147e-06
R-57	120	0.615	1	6	1e-06	0.0005	0.55	45	0.96	0.0021472053812069073	6217.229140575244	3.000454966386584e-06
R-57	120	0.615	1	6	1e-06	0.0005	0.55	45	0.97	0.0016639560143684147	9228.805997410369	2.2514735777790257e-06
R-57	120	0.615	1	6	1e-06	0.0005	0.55	45	0.98	0.0022277881122510835	8123.89967857963	1.5004337759438656e-06
R-57	120	0.615	1	6	1e-06	0.0005	0.55	45	0.985	0.0020014707885141376	10380.06168200787	1.1267377355789918e-06
R-58	120	0.615	1	6	0.0002	0.0005	0.55	45	0.1	0.32078444314147064	11.947195543900055	6.750000281183028e-05
R-58	120	0.615	1	6	0.0002	0.0005	0.55	45	0.2	0.1560700987778091	25.35389670295385	6.000047984201179e-05
R-58	120	0.615	1	6	0.0002	0.0005	0.55	45	0.3	0.09764771223046545	42.023495030167794	5.250025731014e-05
R-58	120	0.615	1	6	0.0002	0.0005	0.55	45	0.4	0.06601580439448364	64.84150483321513	4.5000044786140565e-05
R-58	120	0.615	1	6	0.0002	0.0005	0.55	45	0.5	0.045520101661975856	99.143914764897	3.750002207679287e-05
R-58	120	0.615	1	6	0.0002	0.0005	0.55	45	0.6	0.03102184190194149	156.22168202269282	3.000040045018531e-05
R-58	120	0.615	1	6	0.0002	0.0005	0.55	45	0.7	0.020347228572126078	263.7199324313127	2.2500548185449377e-05
R-58	120	0.615	1	6	0.0002	0.0005	0.55	45	0.8	0.012573848088111428	500.71577817873634	1.500201027636331e-05
R-58	120	0.615	1	6	0.0002	0.0005	0.55	45	0.9	0.007752982770922043	1091.9198213363763	7.5010969834779864e-06
R-58	120	0.615	1	6	0.0002	0.0005	0.55	45	0.91	0.007514500880539509	1179.794872019798	6.750080057803725e-06
R-58	120	0.615	1	6	0.0002	0.0005	0.55	45	0.92	0.00737892554822908	1265.1521298149712	6.000920056944336e-06
R-58	120	0.615	1	6	0.0002	0.0005	0.55	45	0.93	0.007464766991597117	1322.711157291366	5.250347966571528e-06
R-58	120	0.615	1	6	0.0002	0.0005	0.55	45	0.94	0.007712823283662708	1353.9989888304326	4.5001898825765246e-06
R-58	120	0.615	1	6	0.0002	0.0005	0.55	45	0.95	0.00751273746629815	1518.4166164119263	3.7506249551519735e-06
R-58	120	0.615	1	6	0.0002	0.0005	0.55	45	0.96	0.005052641209792728	2580.3603908540645	3.0007225086608274e-06
R-58	120	0.615	1	6	0.0002	0.0005	0.55	45	0.97	0.0067617807109985675	2168.3350180070115	2.2520977724552137e-06
R-58	120	0.615	1	6	0.0002	0.0005	0.55	45	0.98	0.0033634713918412615	5262.158902199425	1.5007145448420798e-06
R-58	120	0.615	1	6	0.0002	0.0005	0.55	45	0.985	0.0019755284411868616	10222.258634602977	1.1276718734180317e-06
R-59	120	0.615	6	6	1e-06	0.0005	0.55	45	0.1	0.3082505722155807	12.442331979757636	6.750001921122303e-05
R-59	120	0.615	6	6	1e-06	0.0005	0.55	45	0.2	0.1500905883461981	26.40995560148795	6.000032495167161e-05
R-59	120	0.615	6	6	1e-06	0.0005	0.55	45	0.3	0.09375840537648357	43.80200713657481	5.250013178769462e-05
R-59	120	0.615	6	6	1e-06	0.0005	0.55	45	0.4	0.06329128659191013	67.5669222273138	4.500085029602725e-05
R-59	120	0.615	6	6	1e-06	0.0005	0.55	45	0.5	0.04320504226031552	103.76372535087279	3.750075692371524e-05
R-59	120	0.615	6	6	1e-06	0.0005	0.55	45	0.6	0.029114605169071103	166.54621477051626	3.0000349488164592e-05
